i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
27,150,8,0,1.8,0.5,0.0005,0.091,79.172,17,33,0.52516,0.47918,0.04953,0.0424,0.68254,0.58214,0.175
27,150,8,1,1.8,0.5,0.0005,0.085,70.767,17,33,0.52516,0.47918,0.04953,0.0424,0.68254,0.58214,0.175
27,150,8,2,1.8,0.5,0.0005,0.086,64.641,17,34,0.52516,0.47918,0.04953,0.0424,0.68254,0.58214,0.175
27,150,8,4,1.8,0.5,0.0005,0.07,71.315,17,35,0.52516,0.47918,0.04953,0.0424,0.68254,0.58214,0.175
27,150,8,8,1.8,0.5,0.0005,0.075,63.209,17,40,0.53883,0.47918,0.05831,0.0424,0.84101,0.58214,0.159
27,150,8,16,1.8,0.5,0.0005,0.07,69.761,15,53,0.56625,0.55522,0.06815,0.06597,0.9256,1.0,0.19
27,150,8,32,1.8,0.5,0.0005,0.1,70.333,16,110,0.57236,0.57937,0.07007,0.07573,0.94788,1.0,0.3
27,150,8,64,1.8,0.5,0.0005,0.068,64.247,15,73,0.58276,0.5849,0.0766,0.09791,0.96429,1.0,0.358
28,150,8,0,1.8,0.5,0.0005,0.073,92.719,15,33,0.5733,0.51421,0.06002,0.05525,0.87069,0.83259,0.13
28,150,8,1,1.8,0.5,0.0005,0.082,85.61,15,104,0.5733,0.51421,0.06002,0.05525,0.87069,0.83259,0.13
28,150,8,2,1.8,0.5,0.0005,0.065,75.762,15,115,0.5733,0.51421,0.06002,0.05525,0.87069,0.83259,0.13
28,150,8,4,1.8,0.5,0.0005,0.068,73.873,15,63,0.5733,0.51421,0.06002,0.05525,0.87069,0.83259,0.13
28,150,8,8,1.8,0.5,0.0005,0.088,70.599,14,43,0.5733,0.51421,0.06002,0.05525,0.87069,0.83259,0.13
28,150,8,16,1.8,0.5,0.0005,0.072,62.952,14,67,0.5733,0.58527,0.06002,0.07655,0.87069,0.98864,0.177
28,150,8,32,1.8,0.5,0.0005,0.075,57.897,15,61,0.5733,0.58527,0.06002,0.07655,0.87069,0.98864,0.177
28,150,8,64,1.8,0.5,0.0005,0.062,63.708,15,147,0.5733,0.59943,0.06002,0.10357,0.87069,0.99138,0.208
29,150,8,0,1.8,0.5,0.0005,0.099,101.469,16,29,0.56597,0.55076,0.04668,0.03749,0.69099,0.59184,0.294
29,150,8,1,1.8,0.5,0.0005,0.072,95.816,16,29,0.56597,0.55076,0.04668,0.03749,0.69099,0.59184,0.294
29,150,8,2,1.8,0.5,0.0005,0.072,91.052,16,30,0.56597,0.55076,0.04668,0.03749,0.69099,0.59184,0.294
29,150,8,4,1.8,0.5,0.0005,0.062,86.624,15,36,0.56597,0.55076,0.04668,0.03749,0.69099,0.59184,0.294
29,150,8,8,1.8,0.5,0.0005,0.078,93.814,15,42,0.56715,0.58411,0.05094,0.04385,0.77143,0.81522,0.263
29,150,8,16,1.8,0.5,0.0005,0.078,91.997,16,55,0.56715,0.59132,0.05094,0.04862,0.77143,0.83,0.25
29,150,8,32,1.8,0.5,0.0005,0.083,86.331,16,120,0.56715,0.62069,0.05094,0.05866,0.77143,0.95833,0.25
29,150,8,64,1.8,0.5,0.0005,0.079,78.508,17,53,0.61909,0.62113,0.07109,0.07536,0.94853,0.97973,0.224
30,150,8,0,1.8,0.5,0.0005,0.089,94.684,18,32,0.56739,0.53454,0.04567,0.04468,0.71016,0.67582,0.677
30,150,8,1,1.8,0.5,0.0005,0.072,91.208,15,33,0.5745,0.53454,0.047,0.04468,0.75893,0.67582,0.636
30,150,8,2,1.8,0.5,0.0005,0.073,88.539,15,34,0.5745,0.53454,0.047,0.04468,0.75893,0.67582,0.636
30,150,8,4,1.8,0.5,0.0005,0.08,85.7,15,40,0.57886,0.53454,0.05046,0.04468,0.80119,0.67582,0.6
30,150,8,8,1.8,0.5,0.0005,0.069,83.908,14,60,0.57886,0.56153,0.05046,0.0511,0.80119,0.85833,0.622
30,150,8,16,1.8,0.5,0.0005,0.095,75.768,15,51,0.57886,0.56982,0.05046,0.05357,0.80119,0.8629,0.605
30,150,8,32,1.8,0.5,0.0005,0.076,83.047,15,108,0.57886,0.59997,0.05046,0.07867,0.80119,0.98889,0.471
30,150,8,64,1.8,0.5,0.0005,0.063,77.242,14,89,0.57886,0.61081,0.05046,0.10851,0.80119,0.99576,0.391
31,150,8,0,1.8,0.5,0.0005,0.086,55.73,17,35,0.51468,0.48892,0.05016,0.05472,0.70089,0.71811,0.529
31,150,8,1,1.8,0.5,0.0005,0.08,52.675,16,35,0.51468,0.48892,0.05016,0.05472,0.70089,0.71811,0.529
31,150,8,2,1.8,0.5,0.0005,0.09,50.134,16,37,0.53358,0.48892,0.05539,0.05472,0.83036,0.71811,0.474
31,150,8,4,1.8,0.5,0.0005,0.117,48.988,22,42,0.55125,0.48892,0.05785,0.05472,0.86576,0.71811,0.5
31,150,8,8,1.8,0.5,0.0005,0.08,47.731,15,128,0.55125,0.50472,0.05785,0.05955,0.86576,0.83874,0.442
31,150,8,16,1.8,0.5,0.0005,0.084,45.977,16,83,0.55125,0.54735,0.05785,0.07858,0.86576,0.9593,0.385
31,150,8,32,1.8,0.5,0.0005,0.079,54.832,16,83,0.55629,0.57171,0.05987,0.10106,0.87024,0.99545,0.349
31,150,8,64,1.8,0.5,0.0005,0.119,59.71,18,80,0.55629,0.57951,0.05987,0.12205,0.87024,1.0,0.301
32,150,8,0,1.8,0.5,0.0005,0.084,81.497,17,34,0.61511,0.64179,0.03733,0.02757,0.69218,0.58705,0.423
32,150,8,1,1.8,0.5,0.0005,0.099,78.093,18,36,0.61511,0.64179,0.03733,0.02757,0.69218,0.58705,0.423
32,150,8,2,1.8,0.5,0.0005,0.078,75.848,17,39,0.61511,0.64179,0.03733,0.02757,0.69218,0.58705,0.423
32,150,8,4,1.8,0.5,0.0005,0.085,73.749,18,40,0.61511,0.64179,0.03733,0.03055,0.69218,0.64683,0.444
32,150,8,8,1.8,0.5,0.0005,0.077,73.471,15,53,0.65308,0.64998,0.04642,0.03631,0.85571,0.79383,0.567
32,150,8,16,1.8,0.5,0.0005,0.065,71.12,14,186,0.65308,0.64998,0.04642,0.03934,0.85571,0.85863,0.531
32,150,8,32,1.8,0.5,0.0005,0.076,68.428,15,106,0.65308,0.6736,0.04642,0.05818,0.85571,0.97656,0.629
32,150,8,64,1.8,0.5,0.0005,0.086,70.004,17,78,0.65308,0.67669,0.04642,0.07882,0.85571,0.99419,0.478
33,150,8,0,1.8,0.5,0.0005,0.085,86.816,18,39,0.54925,0.50568,0.04072,0.04146,0.67045,0.61857,0.27
33,150,8,1,1.8,0.5,0.0005,0.111,78.936,18,38,0.54925,0.50568,0.04072,0.04146,0.67045,0.61857,0.27
33,150,8,2,1.8,0.5,0.0005,0.115,76.033,18,39,0.54925,0.50568,0.04072,0.04146,0.67045,0.61857,0.27
33,150,8,4,1.8,0.5,0.0005,0.089,71.263,18,57,0.54925,0.50568,0.04072,0.04146,0.67045,0.61857,0.27
33,150,8,8,1.8,0.5,0.0005,0.104,72.486,20,51,0.56174,0.52526,0.04637,0.05045,0.78159,0.81808,0.208
33,150,8,16,1.8,0.5,0.0005,0.09,65.203,17,59,0.56174,0.56448,0.04637,0.06058,0.78159,0.94231,0.327
33,150,8,32,1.8,0.5,0.0005,0.078,61.526,16,49,0.60147,0.56448,0.06483,0.06058,0.97917,0.94231,0.471
33,150,8,64,1.8,0.5,0.0005,0.097,58.96,17,67,0.60147,0.61729,0.06483,0.09066,0.97917,0.99545,0.569
34,150,8,0,1.8,0.5,0.0005,0.083,78.973,17,54,0.50378,0.38158,0.05127,0.05166,0.68571,0.6133,0.227
34,150,8,1,1.8,0.5,0.0005,0.089,75.403,17,60,0.50378,0.41985,0.05127,0.05496,0.68571,0.7154,0.213
34,150,8,2,1.8,0.5,0.0005,0.083,73.584,16,57,0.50378,0.41985,0.05127,0.05496,0.68571,0.7154,0.213
34,150,8,4,1.8,0.5,0.0005,0.095,94.114,16,64,0.50378,0.41985,0.05127,0.05496,0.68571,0.7154,0.213
34,150,8,8,1.8,0.5,0.0005,0.14,86.383,17,74,0.5076,0.42038,0.05942,0.05866,0.80714,0.75735,0.185
34,150,8,16,1.8,0.5,0.0005,0.082,87.204,17,90,0.53277,0.45141,0.06903,0.07664,0.89782,0.89286,0.185
34,150,8,32,1.8,0.5,0.0005,0.093,74.558,19,61,0.53277,0.45226,0.06903,0.08922,0.89782,0.94073,0.169
34,150,8,64,1.8,0.5,0.0005,0.078,73.238,15,130,0.54195,0.55941,0.07761,0.12699,0.92857,1.0,0.268
35,150,8,0,1.8,0.5,0.0005,0.092,81.566,17,34,0.56175,0.52283,0.04274,0.03801,0.69565,0.62755,0.294
35,150,8,1,1.8,0.5,0.0005,0.086,79.738,18,34,0.56506,0.52283,0.04526,0.03801,0.73958,0.62755,0.286
35,150,8,2,1.8,0.5,0.0005,0.09,78.657,18,34,0.56506,0.52283,0.04526,0.03801,0.73958,0.62755,0.286
35,150,8,4,1.8,0.5,0.0005,0.096,77.971,18,40,0.56506,0.52283,0.04526,0.03801,0.73958,0.62755,0.286
35,150,8,8,1.8,0.5,0.0005,0.088,73.527,18,79,0.56506,0.57903,0.04526,0.04639,0.73958,0.88571,0.256
35,150,8,16,1.8,0.5,0.0005,0.084,76.506,18,47,0.58078,0.57987,0.04901,0.05058,0.82143,0.90934,0.268
35,150,8,32,1.8,0.5,0.0005,0.139,72.751,21,126,0.61268,0.60919,0.05409,0.07624,0.92118,0.97368,0.264
35,150,8,64,1.8,0.5,0.0005,0.088,75.284,19,111,0.62245,0.63116,0.06247,0.10756,0.94697,0.99537,0.45
36,150,8,0,1.8,0.5,0.0005,0.089,76.844,17,36,0.53901,0.53318,0.04774,0.04846,0.70455,0.70455,0.63
36,150,8,1,1.8,0.5,0.0005,0.1,73.044,17,37,0.53901,0.53318,0.04774,0.04846,0.70455,0.70455,0.63
36,150,8,2,1.8,0.5,0.0005,0.089,70.159,16,42,0.53901,0.53318,0.04774,0.04846,0.70455,0.70455,0.63
36,150,8,4,1.8,0.5,0.0005,0.078,70.324,16,96,0.53901,0.53318,0.04774,0.04846,0.70455,0.70455,0.63
36,150,8,8,1.8,0.5,0.0005,0.08,67.169,15,35,0.53901,0.55074,0.04774,0.05333,0.70455,0.80506,0.586
36,150,8,16,1.8,0.5,0.0005,0.075,64.781,16,36,0.53901,0.55074,0.04774,0.05333,0.70455,0.80506,0.586
36,150,8,32,1.8,0.5,0.0005,0.063,60.284,14,72,0.56797,0.57178,0.05528,0.07713,0.83286,0.9256,0.649
36,150,8,64,1.8,0.5,0.0005,0.071,59.421,14,111,0.56797,0.58244,0.05528,0.09764,0.83286,1.0,0.5
37,150,8,0,1.8,0.5,0.0005,0.093,91.323,19,41,0.47139,0.47779,0.04539,0.04058,0.6875,0.63799,0.25
37,150,8,1,1.8,0.5,0.0005,0.098,83.557,18,46,0.47497,0.47779,0.04749,0.04058,0.725,0.63799,0.238
37,150,8,2,1.8,0.5,0.0005,0.084,77.096,18,57,0.47807,0.47779,0.04866,0.04058,0.7477,0.63799,0.233
37,150,8,4,1.8,0.5,0.0005,0.081,72.588,18,29,0.47807,0.51815,0.04866,0.05427,0.7477,0.92143,0.22
37,150,8,8,1.8,0.5,0.0005,0.085,71.655,17,36,0.47807,0.51815,0.04866,0.05427,0.7477,0.92143,0.22
37,150,8,16,1.8,0.5,0.0005,0.091,66.732,17,48,0.55174,0.53339,0.06731,0.05809,0.90592,0.97727,0.37
37,150,8,32,1.8,0.5,0.0005,0.08,73.524,18,128,0.55174,0.54261,0.06731,0.07572,0.90592,0.98125,0.373
37,150,8,64,1.8,0.5,0.0005,0.103,71.421,21,63,0.55174,0.56295,0.06731,0.09787,0.90592,0.99528,0.343
38,150,8,0,1.8,0.5,0.0005,0.074,71.387,14,30,0.62427,0.58066,0.05688,0.03926,0.91964,0.69173,0.343
38,150,8,1,1.8,0.5,0.0005,0.079,66.484,14,31,0.62427,0.58066,0.05688,0.03926,0.91964,0.69173,0.343
38,150,8,2,1.8,0.5,0.0005,0.061,70.319,14,31,0.62427,0.58066,0.05688,0.03926,0.91964,0.69173,0.343
38,150,8,4,1.8,0.5,0.0005,0.091,63.998,14,32,0.62427,0.58066,0.05688,0.03926,0.91964,0.69173,0.343
38,150,8,8,1.8,0.5,0.0005,0.079,62.158,14,34,0.62427,0.58066,0.05688,0.03926,0.91964,0.69173,0.343
38,150,8,16,1.8,0.5,0.0005,0.06,54.162,13,48,0.62427,0.58819,0.05688,0.04753,0.91964,0.8587,0.457
38,150,8,32,1.8,0.5,0.0005,0.06,52.697,14,77,0.62427,0.60352,0.05688,0.0578,0.91964,0.93966,0.39
38,150,8,64,1.8,0.5,0.0005,0.077,59.528,15,68,0.62427,0.62873,0.05688,0.09289,0.91964,1.0,0.469
39,150,8,0,1.8,0.5,0.0005,0.08,74.716,16,32,0.39808,0.30831,0.06721,0.05705,0.72201,0.61548,0.264
39,150,8,1,1.8,0.5,0.0005,0.077,66.613,16,32,0.39808,0.30831,0.06721,0.05705,0.72201,0.61548,0.264
39,150,8,2,1.8,0.5,0.0005,0.066,68.269,15,33,0.39808,0.30831,0.06721,0.05705,0.72201,0.61548,0.264
39,150,8,4,1.8,0.5,0.0005,0.067,62.003,15,34,0.39808,0.30831,0.06721,0.05705,0.72201,0.61548,0.264
39,150,8,8,1.8,0.5,0.0005,0.06,60.795,14,92,0.39808,0.34065,0.06721,0.06319,0.72201,0.72321,0.255
39,150,8,16,1.8,0.5,0.0005,0.066,59.535,14,60,0.39808,0.34132,0.06721,0.08521,0.72201,0.86224,0.215
39,150,8,32,1.8,0.5,0.0005,0.066,59.963,15,91,0.40369,0.43304,0.07258,0.11199,0.7793,0.99569,0.26
39,150,8,64,1.8,0.5,0.0005,0.071,53.886,16,55,0.40369,0.44634,0.07258,0.15035,0.7793,1.0,0.267
40,150,8,0,1.8,0.5,0.0005,0.08,100.492,16,34,0.57633,0.55536,0.04307,0.04046,0.68831,0.6461,0.63
40,150,8,1,1.8,0.5,0.0005,0.075,95.839,15,35,0.57633,0.55536,0.04307,0.04046,0.68831,0.6461,0.63
40,150,8,2,1.8,0.5,0.0005,0.066,95.713,14,38,0.57633,0.55536,0.04307,0.04046,0.68831,0.6461,0.63
40,150,8,4,1.8,0.5,0.0005,0.065,87.744,14,72,0.57633,0.59577,0.04307,0.05114,0.68831,0.97222,0.531
40,150,8,8,1.8,0.5,0.0005,0.06,86.003,14,51,0.57633,0.59577,0.04307,0.05114,0.68831,0.97222,0.531
40,150,8,16,1.8,0.5,0.0005,0.063,80.642,14,59,0.58238,0.61423,0.04623,0.05464,0.76339,0.975,0.5
40,150,8,32,1.8,0.5,0.0005,0.056,72.2,14,65,0.58238,0.61504,0.04623,0.06709,0.76339,0.98649,0.419
40,150,8,64,1.8,0.5,0.0005,0.074,74.085,16,51,0.62014,0.62416,0.05526,0.08298,0.92857,0.98936,0.364
41,150,8,0,1.8,0.5,0.0005,0.071,83.205,17,35,0.5619,0.56106,0.04288,0.03724,0.68601,0.63975,0.382
41,150,8,1,1.8,0.5,0.0005,0.083,76.75,16,38,0.5619,0.56106,0.04288,0.03724,0.68601,0.63975,0.382
41,150,8,2,1.8,0.5,0.0005,0.064,76.894,16,46,0.56545,0.56106,0.04749,0.03724,0.74868,0.63975,0.429
41,150,8,4,1.8,0.5,0.0005,0.094,71.111,16,49,0.56545,0.59238,0.04749,0.04355,0.74868,0.77885,0.395
41,150,8,8,1.8,0.5,0.0005,0.058,68.435,15,57,0.56545,0.59238,0.04749,0.04355,0.74868,0.77885,0.395
41,150,8,16,1.8,0.5,0.0005,0.116,66.405,21,61,0.56545,0.60085,0.04749,0.05336,0.74868,0.91129,0.487
41,150,8,32,1.8,0.5,0.0005,0.071,62.227,17,69,0.62559,0.61107,0.0638,0.05728,0.93571,0.91667,0.659
41,150,8,64,1.8,0.5,0.0005,0.07,56.629,18,96,0.62559,0.6414,0.0638,0.09288,0.93571,1.0,0.585
42,150,8,0,1.8,0.5,0.0005,0.07,96.959,18,37,0.43006,0.39899,0.06253,0.05386,0.80204,0.64714,0.176
42,150,8,1,1.8,0.5,0.0005,0.073,90.723,18,37,0.43006,0.39899,0.06253,0.05386,0.80204,0.64714,0.176
42,150,8,2,1.8,0.5,0.0005,0.076,85.011,18,39,0.43006,0.39899,0.06253,0.05386,0.80204,0.64714,0.176
42,150,8,4,1.8,0.5,0.0005,0.127,78.724,18,35,0.43557,0.44456,0.06822,0.06716,0.83083,0.921,0.183
42,150,8,8,1.8,0.5,0.0005,0.076,76.877,18,46,0.43557,0.44456,0.06822,0.06716,0.83083,0.921,0.183
42,150,8,16,1.8,0.5,0.0005,0.085,73.999,20,81,0.43557,0.46421,0.06822,0.07777,0.83083,0.9398,0.177
42,150,8,32,1.8,0.5,0.0005,0.075,73.824,18,85,0.48771,0.47523,0.0953,0.10704,0.96875,0.995,0.273
42,150,8,64,1.8,0.5,0.0005,0.106,77.615,22,126,0.4897,0.47887,0.09731,0.14696,0.96939,1.0,0.318
43,150,8,0,1.8,0.5,0.0005,0.08,81.1,16,30,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,1,1.8,0.5,0.0005,0.112,72.984,16,30,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,2,1.8,0.5,0.0005,0.061,74.537,15,31,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,4,1.8,0.5,0.0005,0.073,69.008,15,31,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,8,1.8,0.5,0.0005,0.066,62.414,14,31,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,16,1.8,0.5,0.0005,0.06,61.974,15,39,0.52136,0.52834,0.05,0.04916,0.69133,0.6926,0.75
43,150,8,32,1.8,0.5,0.0005,0.072,60.534,14,46,0.52136,0.55431,0.05,0.07549,0.69133,0.93902,0.533
43,150,8,64,1.8,0.5,0.0005,0.058,59.366,15,95,0.52136,0.56526,0.05,0.11962,0.69133,0.9881,0.444
44,150,8,0,1.8,0.5,0.0005,0.066,59.264,15,32,0.60976,0.57533,0.04353,0.03838,0.71296,0.65683,0.429
44,150,8,1,1.8,0.5,0.0005,0.062,55.805,14,33,0.60976,0.57533,0.04353,0.03838,0.71296,0.65683,0.429
44,150,8,2,1.8,0.5,0.0005,0.067,54.514,14,34,0.60976,0.57533,0.04353,0.03838,0.71296,0.65683,0.429
44,150,8,4,1.8,0.5,0.0005,0.063,52.013,14,37,0.60976,0.57533,0.04353,0.03838,0.71296,0.65683,0.429
44,150,8,8,1.8,0.5,0.0005,0.062,48.922,15,74,0.60976,0.61295,0.04353,0.04469,0.71296,0.78307,0.543
44,150,8,16,1.8,0.5,0.0005,0.069,48.024,14,54,0.62274,0.62102,0.04728,0.04696,0.81429,0.83251,0.639
44,150,8,32,1.8,0.5,0.0005,0.087,45.117,15,87,0.62274,0.63837,0.04728,0.06612,0.81429,0.94375,0.707
44,150,8,64,1.8,0.5,0.0005,0.066,46.979,16,142,0.62274,0.6411,0.04728,0.09342,0.81429,0.99528,0.537
45,150,8,0,1.8,0.5,0.0005,0.083,68.278,18,28,0.51998,0.53498,0.0472,0.04592,0.69089,0.68407,0.447
45,150,8,1,1.8,0.5,0.0005,0.081,64.09,17,29,0.51998,0.53498,0.0472,0.04592,0.69089,0.68407,0.447
45,150,8,2,1.8,0.5,0.0005,0.082,65.275,17,29,0.54078,0.53498,0.04944,0.04592,0.74762,0.68407,0.436
45,150,8,4,1.8,0.5,0.0005,0.084,64.39,17,29,0.54078,0.53498,0.04944,0.04592,0.74762,0.68407,0.436
45,150,8,8,1.8,0.5,0.0005,0.088,61.254,16,32,0.54078,0.53498,0.04944,0.04592,0.74762,0.68407,0.436
45,150,8,16,1.8,0.5,0.0005,0.089,54.148,17,64,0.54078,0.56826,0.04944,0.05341,0.74762,0.81106,0.452
45,150,8,32,1.8,0.5,0.0005,0.072,50.561,16,54,0.54463,0.57848,0.0521,0.06967,0.77995,0.9125,0.449
45,150,8,64,1.8,0.5,0.0005,0.07,56.143,16,104,0.55457,0.60148,0.05705,0.11058,0.82684,0.99231,0.324
46,150,8,0,1.8,0.5,0.0005,0.066,66.973,15,34,0.5306,0.48639,0.04796,0.04361,0.75246,0.62363,0.486
46,150,8,1,1.8,0.5,0.0005,0.068,62.89,14,35,0.5306,0.48639,0.04796,0.04361,0.75246,0.62363,0.486
46,150,8,2,1.8,0.5,0.0005,0.088,61.401,17,39,0.5306,0.48639,0.04796,0.04361,0.75246,0.62363,0.486
46,150,8,4,1.8,0.5,0.0005,0.062,58.256,14,44,0.5306,0.48838,0.04796,0.0459,0.75246,0.66931,0.474
46,150,8,8,1.8,0.5,0.0005,0.066,56.482,14,61,0.5306,0.52295,0.04796,0.05267,0.75246,0.81106,0.579
46,150,8,16,1.8,0.5,0.0005,0.059,52.572,13,59,0.5306,0.52382,0.04796,0.05476,0.75246,0.8471,0.564
46,150,8,32,1.8,0.5,0.0005,0.066,49.736,14,51,0.5306,0.55612,0.04796,0.0786,0.75246,0.98333,0.451
46,150,8,64,1.8,0.5,0.0005,0.064,66.371,14,151,0.5306,0.56511,0.04796,0.09558,0.75246,0.98684,0.387
47,150,8,0,1.8,0.5,0.0005,0.08,71.329,16,36,0.57969,0.5784,0.04131,0.0426,0.68045,0.67517,0.379
47,150,8,1,1.8,0.5,0.0005,0.109,71.653,17,37,0.57969,0.5784,0.04131,0.0426,0.68045,0.67517,0.379
47,150,8,2,1.8,0.5,0.0005,0.074,62.841,16,37,0.57969,0.5784,0.04131,0.0426,0.68045,0.67517,0.379
47,150,8,4,1.8,0.5,0.0005,0.077,61.269,16,41,0.57969,0.5784,0.04131,0.0426,0.68045,0.67517,0.379
47,150,8,8,1.8,0.5,0.0005,0.071,57.92,15,57,0.57969,0.5784,0.04131,0.0426,0.68045,0.67517,0.379
47,150,8,16,1.8,0.5,0.0005,0.075,55.127,16,57,0.57969,0.58409,0.04131,0.05161,0.68045,0.83791,0.364
47,150,8,32,1.8,0.5,0.0005,0.078,55.296,17,80,0.57969,0.61526,0.04131,0.07363,0.68045,0.95395,0.357
47,150,8,64,1.8,0.5,0.0005,0.093,52.169,18,74,0.62757,0.63521,0.06434,0.08602,0.91327,0.97826,0.396
48,150,8,0,1.8,0.5,0.0005,0.073,76.371,16,29,0.51731,0.5267,0.05414,0.04803,0.71667,0.68269,0.514
48,150,8,1,1.8,0.5,0.0005,0.078,70.083,15,29,0.51731,0.5267,0.05414,0.04803,0.71667,0.68269,0.514
48,150,8,2,1.8,0.5,0.0005,0.071,67.282,15,29,0.51731,0.5267,0.05414,0.04803,0.71667,0.68269,0.514
48,150,8,4,1.8,0.5,0.0005,0.078,64.157,17,30,0.51731,0.5267,0.05414,0.04803,0.71667,0.68269,0.514
48,150,8,8,1.8,0.5,0.0005,0.067,55.824,15,60,0.51731,0.53373,0.05414,0.04935,0.71667,0.73413,0.5
48,150,8,16,1.8,0.5,0.0005,0.068,59.033,15,56,0.51731,0.53373,0.05414,0.04935,0.71667,0.73413,0.5
48,150,8,32,1.8,0.5,0.0005,0.078,49.228,17,80,0.51731,0.53553,0.05414,0.06578,0.71667,0.88776,0.548
48,150,8,64,1.8,0.5,0.0005,0.052,53.513,14,100,0.53921,0.55599,0.06239,0.0981,0.8171,0.98148,0.5
49,150,8,0,1.8,0.5,0.0005,0.095,99.731,18,36,0.36676,0.41089,0.05219,0.04222,0.61376,0.55075,0.122
49,150,8,1,1.8,0.5,0.0005,0.116,90.031,18,38,0.36676,0.41089,0.05219,0.04222,0.61376,0.55075,0.122
49,150,8,2,1.8,0.5,0.0005,0.066,88.566,16,40,0.48226,0.41089,0.06684,0.04222,0.91935,0.55075,0.136
49,150,8,4,1.8,0.5,0.0005,0.112,96.095,18,45,0.48243,0.41089,0.07203,0.04222,0.92188,0.55075,0.133
49,150,8,8,1.8,0.5,0.0005,0.097,100.543,16,42,0.48243,0.41137,0.07203,0.05149,0.92188,0.65357,0.13
49,150,8,16,1.8,0.5,0.0005,0.078,97.084,16,131,0.48243,0.48013,0.07203,0.08708,0.92188,0.97581,0.189
49,150,8,32,1.8,0.5,0.0005,0.082,92.97,15,91,0.49235,0.50002,0.07498,0.1162,0.93939,0.9837,0.386
49,150,8,64,1.8,0.5,0.0005,0.122,105.512,18,146,0.49515,0.50634,0.07647,0.1486,0.94853,1.0,0.333
50,150,8,0,1.8,0.5,0.0005,0.088,101.545,19,42,0.43716,0.28297,0.05852,0.05354,0.72917,0.58598,0.214
50,150,8,1,1.8,0.5,0.0005,0.11,99.924,19,42,0.43716,0.28297,0.05852,0.05354,0.72917,0.58598,0.214
50,150,8,2,1.8,0.5,0.0005,0.119,85.575,18,51,0.43716,0.28297,0.05852,0.05354,0.72917,0.58598,0.214
50,150,8,4,1.8,0.5,0.0005,0.096,84.159,18,67,0.43716,0.43631,0.05852,0.06146,0.72917,0.87835,0.191
50,150,8,8,1.8,0.5,0.0005,0.106,81.948,18,52,0.43716,0.43631,0.05852,0.06146,0.72917,0.87835,0.191
50,150,8,16,1.8,0.5,0.0005,0.097,77.127,17,84,0.44811,0.43631,0.06385,0.06146,0.76923,0.87835,0.208
50,150,8,32,1.8,0.5,0.0005,0.076,73.298,14,99,0.44811,0.46731,0.06385,0.10227,0.76923,0.97115,0.279
50,150,8,64,1.8,0.5,0.0005,0.093,97.978,16,174,0.44811,0.47123,0.06385,0.12765,0.76923,0.99231,0.23
51,150,8,0,1.8,0.5,0.0005,0.126,121.087,19,33,0.53137,0.48922,0.04275,0.04726,0.66176,0.64966,0.52
51,150,8,1,1.8,0.5,0.0005,0.125,115.149,18,33,0.54753,0.48922,0.05931,0.04726,0.85268,0.64966,0.452
51,150,8,2,1.8,0.5,0.0005,0.136,103.371,20,33,0.55072,0.48922,0.06184,0.04726,0.88049,0.64966,0.424
51,150,8,4,1.8,0.5,0.0005,0.114,102.3,17,35,0.55072,0.48922,0.06184,0.04726,0.88049,0.64966,0.424
51,150,8,8,1.8,0.5,0.0005,0.11,94.573,17,51,0.55072,0.5433,0.06184,0.05402,0.88049,0.8323,0.4
51,150,8,16,1.8,0.5,0.0005,0.08,90.737,16,69,0.57559,0.58271,0.07037,0.0675,0.93548,0.93333,0.649
51,150,8,32,1.8,0.5,0.0005,0.095,84.167,18,64,0.57559,0.58271,0.07037,0.0675,0.93548,0.93333,0.649
51,150,8,64,1.8,0.5,0.0005,0.104,82.613,16,87,0.59645,0.60548,0.08512,0.09947,0.96711,0.99468,0.574
52,150,8,0,1.8,0.5,0.0005,0.117,97.669,19,42,0.51192,0.47613,0.04609,0.04141,0.68429,0.59161,0.333
52,150,8,1,1.8,0.5,0.0005,0.121,92.853,19,43,0.51192,0.47613,0.04609,0.04141,0.68429,0.59161,0.333
52,150,8,2,1.8,0.5,0.0005,0.118,91.353,19,46,0.51487,0.47613,0.04835,0.04141,0.72253,0.59161,0.361
52,150,8,4,1.8,0.5,0.0005,0.113,85.295,18,55,0.51487,0.47613,0.04835,0.04141,0.72253,0.59161,0.361
52,150,8,8,1.8,0.5,0.0005,0.129,86.592,19,156,0.51487,0.47685,0.04835,0.04831,0.72253,0.74176,0.444
52,150,8,16,1.8,0.5,0.0005,0.131,79.909,21,124,0.51487,0.55936,0.04835,0.05762,0.72253,0.97727,0.372
52,150,8,32,1.8,0.5,0.0005,0.106,76.722,18,61,0.58019,0.5836,0.06307,0.06524,0.93803,0.97973,0.578
