i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
119,150,8,4,1.8,0.5,0.0005,0.058,62.048,17,29,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
119,150,8,8,1.8,0.5,0.0005,0.061,60.216,17,28,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
119,150,8,16,1.8,0.5,0.0005,0.062,55.19,18,28,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
119,150,8,32,1.8,0.5,0.0005,0.044,50.991,13,27,0.81571,0.79962,0.05565,0.04653,0.93546,0.84579,0.84
119,150,8,64,1.8,0.5,0.0005,0.044,46.985,13,30,0.81571,0.79962,0.05565,0.04653,0.93546,0.84579,0.84
120,150,8,0,1.8,0.5,0.0005,0.048,59.358,14,30,0.7285,0.71702,0.04601,0.03684,0.84467,0.76308,0.536
120,150,8,1,1.8,0.5,0.0005,0.049,54.307,14,31,0.7285,0.71702,0.04601,0.03684,0.84467,0.76308,0.536
120,150,8,2,1.8,0.5,0.0005,0.048,52.482,14,31,0.7285,0.71702,0.04601,0.03684,0.84467,0.76308,0.536
120,150,8,4,1.8,0.5,0.0005,0.048,49.487,14,31,0.7285,0.71702,0.04601,0.03684,0.84467,0.76308,0.536
120,150,8,8,1.8,0.5,0.0005,0.047,45.379,14,31,0.7285,0.71702,0.04601,0.03684,0.84467,0.76308,0.536
120,150,8,16,1.8,0.5,0.0005,0.054,42.962,16,32,0.71896,0.71702,0.047,0.03684,0.84467,0.76308,0.536
120,150,8,32,1.8,0.5,0.0005,0.044,38.621,13,37,0.73337,0.71785,0.05943,0.04538,0.93735,0.84467,0.767
120,150,8,64,1.8,0.5,0.0005,0.046,40.637,13,186,0.73337,0.7221,0.05943,0.05746,0.93735,0.95295,0.622
121,150,8,0,1.8,0.5,0.0005,0.059,66.752,17,32,0.61789,0.59438,0.04738,0.04184,0.76342,0.7297,0.6
121,150,8,1,1.8,0.5,0.0005,0.058,62.726,17,31,0.61789,0.59438,0.04738,0.04184,0.76342,0.7297,0.6
121,150,8,2,1.8,0.5,0.0005,0.057,59.837,17,31,0.61789,0.59438,0.04738,0.04184,0.76342,0.7297,0.6
121,150,8,4,1.8,0.5,0.0005,0.055,58.508,16,32,0.61789,0.59438,0.04738,0.04184,0.76342,0.7297,0.6
121,150,8,8,1.8,0.5,0.0005,0.062,54.207,18,41,0.61789,0.59438,0.04738,0.04184,0.76342,0.7297,0.6
121,150,8,16,1.8,0.5,0.0005,0.062,51.431,18,49,0.61789,0.59438,0.04738,0.04865,0.76342,0.77825,0.633
121,150,8,32,1.8,0.5,0.0005,0.083,49.173,24,57,0.61789,0.62278,0.04738,0.06674,0.76342,0.92122,0.487
121,150,8,64,1.8,0.5,0.0005,0.048,45.696,14,54,0.64578,0.63453,0.05974,0.08845,0.98305,0.98348,0.49
122,150,8,0,1.8,0.5,0.0005,0.066,60.81,18,56,0.57634,0.56451,0.07531,0.05861,0.85567,0.7637,0.417
122,150,8,1,1.8,0.5,0.0005,0.06,56.847,17,59,0.57634,0.56451,0.07531,0.05861,0.85567,0.7637,0.417
122,150,8,2,1.8,0.5,0.0005,0.055,57.859,16,64,0.57634,0.56451,0.07531,0.05861,0.85567,0.7637,0.417
122,150,8,4,1.8,0.5,0.0005,0.059,55.987,17,83,0.57634,0.56451,0.07531,0.05861,0.85567,0.7637,0.417
122,150,8,8,1.8,0.5,0.0005,0.056,52.676,16,59,0.58674,0.58597,0.07564,0.07056,0.86888,0.95044,0.23
122,150,8,16,1.8,0.5,0.0005,0.055,51.445,16,59,0.58674,0.58597,0.07564,0.07056,0.86888,0.95044,0.23
122,150,8,32,1.8,0.5,0.0005,0.062,53.359,17,219,0.58674,0.59815,0.07564,0.07825,0.86888,0.98747,0.274
122,150,8,64,1.8,0.5,0.0005,0.059,46.393,17,50,0.57515,0.59815,0.07571,0.09423,0.85722,0.98914,0.328
123,150,8,0,1.8,0.5,0.0005,0.06,58.787,17,41,0.62785,0.61904,0.05417,0.04878,0.79639,0.78468,0.234
123,150,8,1,1.8,0.5,0.0005,0.058,55.272,16,41,0.62638,0.61904,0.05508,0.04878,0.79958,0.78468,0.349
123,150,8,2,1.8,0.5,0.0005,0.055,53.612,16,42,0.62785,0.61904,0.05417,0.04878,0.79639,0.78468,0.234
123,150,8,4,1.8,0.5,0.0005,0.053,49.922,15,46,0.62785,0.61904,0.05417,0.04878,0.79639,0.78468,0.234
123,150,8,8,1.8,0.5,0.0005,0.054,47.414,15,67,0.62785,0.61802,0.05417,0.04909,0.79639,0.78468,0.234
123,150,8,16,1.8,0.5,0.0005,0.047,44.192,14,68,0.62772,0.66179,0.05553,0.05862,0.80055,0.91342,0.26
123,150,8,32,1.8,0.5,0.0005,0.048,44.906,14,110,0.65873,0.67113,0.06116,0.07707,0.90462,0.99302,0.298
123,150,8,64,1.8,0.5,0.0005,0.052,46.19,15,101,0.66196,0.67267,0.06326,0.09457,0.92103,0.99014,0.393
124,150,8,0,1.8,0.5,0.0005,0.059,62.698,17,33,0.63542,0.62962,0.04651,0.04613,0.73805,0.7482,0.6
124,150,8,1,1.8,0.5,0.0005,0.055,60.647,16,34,0.63542,0.62962,0.04651,0.04613,0.73805,0.7482,0.6
124,150,8,2,1.8,0.5,0.0005,0.055,59.599,16,35,0.63542,0.62962,0.04651,0.04613,0.73805,0.7482,0.6
124,150,8,4,1.8,0.5,0.0005,0.054,58.739,16,41,0.63542,0.62962,0.04651,0.04613,0.73805,0.7482,0.6
124,150,8,8,1.8,0.5,0.0005,0.055,57.706,16,54,0.63542,0.6722,0.04651,0.05692,0.73805,0.94053,0.6
124,150,8,16,1.8,0.5,0.0005,0.051,58.412,15,60,0.63542,0.6722,0.04651,0.05692,0.73805,0.94053,0.6
124,150,8,32,1.8,0.5,0.0005,0.058,50.695,17,47,0.63542,0.67641,0.04651,0.06613,0.73805,0.98956,0.525
124,150,8,64,1.8,0.5,0.0005,0.069,53.679,20,67,0.63646,0.68184,0.05036,0.0812,0.81189,0.9916,0.469
125,150,8,0,1.8,0.5,0.0005,0.055,49.345,16,39,0.70669,0.69422,0.04057,0.04335,0.74162,0.74358,0.44
125,150,8,1,1.8,0.5,0.0005,0.054,47.686,16,64,0.70669,0.67202,0.04057,0.0424,0.74162,0.73443,0.286
125,150,8,2,1.8,0.5,0.0005,0.051,46.902,15,53,0.70669,0.67202,0.04057,0.0424,0.74162,0.73443,0.286
125,150,8,4,1.8,0.5,0.0005,0.051,45.394,15,47,0.70669,0.67202,0.04057,0.0424,0.74162,0.73443,0.286
125,150,8,8,1.8,0.5,0.0005,0.054,45.136,16,45,0.70669,0.69803,0.04057,0.04921,0.74162,0.90244,0.29
125,150,8,16,1.8,0.5,0.0005,0.046,44.101,13,82,0.70669,0.69949,0.0424,0.04628,0.82049,0.93079,0.462
125,150,8,32,1.8,0.5,0.0005,0.047,43.092,14,46,0.70669,0.72961,0.04057,0.06329,0.74162,0.98481,0.438
125,150,8,64,1.8,0.5,0.0005,0.047,45.225,14,92,0.7091,0.73224,0.04672,0.08174,0.8785,0.99427,0.386
126,150,8,0,1.8,0.5,0.0005,0.053,42.179,15,32,0.73023,0.72602,0.04593,0.03981,0.81215,0.78881,0.441
126,150,8,1,1.8,0.5,0.0005,0.052,41.222,15,32,0.73023,0.72602,0.04593,0.03981,0.81215,0.78881,0.441
126,150,8,2,1.8,0.5,0.0005,0.051,40.24,15,32,0.73023,0.72602,0.04593,0.03981,0.81215,0.78881,0.441
126,150,8,4,1.8,0.5,0.0005,0.052,38.992,15,32,0.73023,0.72602,0.04593,0.03981,0.81215,0.78881,0.441
126,150,8,8,1.8,0.5,0.0005,0.051,38.163,15,54,0.72921,0.72602,0.04437,0.03981,0.80508,0.78881,0.455
126,150,8,16,1.8,0.5,0.0005,0.051,33.331,15,34,0.72921,0.72602,0.04437,0.04369,0.80508,0.853,0.417
126,150,8,32,1.8,0.5,0.0005,0.051,31.961,15,41,0.72921,0.72558,0.04437,0.05145,0.80508,0.91836,0.366
126,150,8,64,1.8,0.5,0.0005,0.062,30.571,18,44,0.72799,0.72441,0.04814,0.05131,0.8251,0.92004,0.45
127,150,8,0,1.8,0.5,0.0005,0.066,58.736,18,29,0.64322,0.6526,0.04851,0.03906,0.73459,0.6833,0.469
127,150,8,1,1.8,0.5,0.0005,0.062,59.231,18,29,0.64322,0.6526,0.04851,0.03906,0.73459,0.6833,0.469
127,150,8,2,1.8,0.5,0.0005,0.061,57.803,18,29,0.64322,0.6526,0.04851,0.03906,0.73459,0.6833,0.469
127,150,8,4,1.8,0.5,0.0005,0.066,56.196,18,29,0.64322,0.6526,0.04851,0.03906,0.73459,0.6833,0.469
127,150,8,8,1.8,0.5,0.0005,0.055,54.553,16,30,0.6694,0.6526,0.0557,0.03906,0.89853,0.6833,0.515
127,150,8,16,1.8,0.5,0.0005,0.058,49.353,16,48,0.64342,0.68772,0.03967,0.05897,0.702,0.99368,0.459
127,150,8,32,1.8,0.5,0.0005,0.054,48.31,16,52,0.64342,0.6821,0.03967,0.05792,0.702,0.96965,0.385
127,150,8,64,1.8,0.5,0.0005,0.065,46.722,19,70,0.64342,0.69272,0.03967,0.08651,0.702,0.99768,0.347
128,150,8,0,1.8,0.5,0.0005,0.054,62.465,15,29,0.68311,0.69378,0.04725,0.04516,0.77831,0.76368,0.581
128,150,8,1,1.8,0.5,0.0005,0.051,58.987,15,29,0.68311,0.69378,0.04725,0.04516,0.77831,0.76368,0.581
128,150,8,2,1.8,0.5,0.0005,0.051,56.896,15,31,0.68311,0.69378,0.04725,0.04516,0.77831,0.76368,0.581
128,150,8,4,1.8,0.5,0.0005,0.05,55.895,15,27,0.68311,0.69658,0.04725,0.04918,0.77831,0.85743,0.545
128,150,8,8,1.8,0.5,0.0005,0.051,53.068,15,34,0.68311,0.69025,0.04725,0.04209,0.77831,0.75207,0.424
128,150,8,16,1.8,0.5,0.0005,0.047,48.564,14,36,0.68311,0.69025,0.04725,0.04503,0.77831,0.82578,0.4
128,150,8,32,1.8,0.5,0.0005,0.047,46.556,14,43,0.68311,0.6969,0.04725,0.05103,0.77831,0.87161,0.514
128,150,8,64,1.8,0.5,0.0005,0.058,43.829,17,79,0.68311,0.6969,0.04725,0.05922,0.77831,0.92267,0.487
129,150,8,0,1.8,0.5,0.0005,0.049,65.565,14,36,0.67963,0.65443,0.04536,0.04243,0.75787,0.7219,0.333
129,150,8,1,1.8,0.5,0.0005,0.048,61.005,14,36,0.67963,0.65443,0.04536,0.04243,0.75787,0.7219,0.333
129,150,8,2,1.8,0.5,0.0005,0.048,57.913,14,35,0.67963,0.65443,0.04536,0.04243,0.75787,0.7219,0.333
129,150,8,4,1.8,0.5,0.0005,0.051,56.611,15,35,0.67963,0.65443,0.04536,0.04243,0.75787,0.7219,0.333
129,150,8,8,1.8,0.5,0.0005,0.051,53.938,15,35,0.67963,0.65443,0.04536,0.04243,0.75787,0.7219,0.333
129,150,8,16,1.8,0.5,0.0005,0.057,52.256,16,74,0.67963,0.65902,0.04536,0.04908,0.75787,0.84097,0.308
129,150,8,32,1.8,0.5,0.0005,0.055,48.98,16,187,0.67963,0.6504,0.04536,0.05201,0.75787,0.84686,0.238
129,150,8,64,1.8,0.5,0.0005,0.059,46.03,17,58,0.67963,0.666,0.04704,0.07617,0.75878,0.98404,0.28
130,150,8,0,1.8,0.5,0.0005,0.056,56.921,16,35,0.71269,0.69397,0.05082,0.04816,0.82393,0.8193,0.533
130,150,8,1,1.8,0.5,0.0005,0.051,53.945,15,36,0.71269,0.69397,0.05082,0.04816,0.82393,0.8193,0.533
130,150,8,2,1.8,0.5,0.0005,0.051,52.671,15,36,0.71269,0.69397,0.05082,0.04816,0.82393,0.8193,0.533
130,150,8,4,1.8,0.5,0.0005,0.052,52.086,15,38,0.71269,0.69397,0.05082,0.04816,0.82393,0.8193,0.533
130,150,8,8,1.8,0.5,0.0005,0.048,50.557,14,65,0.71269,0.71679,0.05082,0.05469,0.82393,0.89821,0.633
130,150,8,16,1.8,0.5,0.0005,0.047,45.715,14,80,0.71269,0.71679,0.05082,0.05469,0.82393,0.89821,0.633
130,150,8,32,1.8,0.5,0.0005,0.047,43.098,14,92,0.71269,0.7378,0.05082,0.06708,0.82393,0.95843,0.75
130,150,8,64,1.8,0.5,0.0005,0.047,44.092,14,146,0.71269,0.73841,0.05082,0.07659,0.82393,0.96688,0.714
131,150,8,0,1.8,0.5,0.0005,0.059,62.83,17,30,0.76425,0.77268,0.04415,0.03719,0.8106,0.78415,0.533
131,150,8,1,1.8,0.5,0.0005,0.055,60.256,16,30,0.76425,0.77268,0.04415,0.03719,0.8106,0.78415,0.533
131,150,8,2,1.8,0.5,0.0005,0.054,58.477,16,30,0.76425,0.77268,0.04415,0.03719,0.8106,0.78415,0.533
131,150,8,4,1.8,0.5,0.0005,0.051,56.065,15,30,0.75331,0.77268,0.0453,0.03719,0.81254,0.78415,0.4
131,150,8,8,1.8,0.5,0.0005,0.05,55.066,15,36,0.75331,0.77268,0.0453,0.03719,0.81254,0.78415,0.4
131,150,8,16,1.8,0.5,0.0005,0.051,50.992,15,30,0.75331,0.77268,0.0453,0.04017,0.81254,0.8576,0.378
131,150,8,32,1.8,0.5,0.0005,0.048,48.091,14,43,0.75331,0.77268,0.0453,0.04017,0.81254,0.8576,0.378
131,150,8,64,1.8,0.5,0.0005,0.043,47.385,13,56,0.79202,0.7761,0.0618,0.05682,0.97803,0.9449,0.468
132,150,8,0,1.8,0.5,0.0005,0.056,65.281,16,33,0.58336,0.58342,0.05091,0.05219,0.75269,0.75824,0.571
132,150,8,1,1.8,0.5,0.0005,0.056,61.195,16,35,0.58336,0.58342,0.05091,0.05219,0.75269,0.75824,0.571
132,150,8,2,1.8,0.5,0.0005,0.052,60.116,15,38,0.58336,0.58342,0.05091,0.05219,0.75269,0.75824,0.571
132,150,8,4,1.8,0.5,0.0005,0.051,57.548,15,50,0.58336,0.54969,0.05091,0.05941,0.75269,0.76911,0.513
132,150,8,8,1.8,0.5,0.0005,0.051,54.537,15,45,0.58336,0.62224,0.05091,0.06772,0.75269,0.95784,0.488
132,150,8,16,1.8,0.5,0.0005,0.051,50.522,15,65,0.58336,0.62055,0.05091,0.06763,0.75269,0.95652,0.538
132,150,8,32,1.8,0.5,0.0005,0.05,48.077,15,64,0.58336,0.62055,0.05091,0.07892,0.75269,0.96974,0.477
132,150,8,64,1.8,0.5,0.0005,0.058,46.77,17,60,0.63057,0.63431,0.06997,0.09578,0.96994,0.98228,0.519
133,150,8,0,1.8,0.5,0.0005,0.06,41.584,17,29,0.70292,0.70581,0.03717,0.03711,0.76101,0.72903,0.667
133,150,8,1,1.8,0.5,0.0005,0.062,40.46,18,29,0.70292,0.70581,0.03717,0.03711,0.76101,0.72903,0.667
133,150,8,2,1.8,0.5,0.0005,0.079,42.121,16,30,0.6958,0.70581,0.03538,0.03711,0.73043,0.72903,0.739
133,150,8,4,1.8,0.5,0.0005,0.058,41.293,15,31,0.6958,0.70581,0.03538,0.03711,0.73043,0.72903,0.739
133,150,8,8,1.8,0.5,0.0005,0.044,42.047,13,93,0.7146,0.71083,0.04439,0.04056,0.91502,0.75824,0.607
133,150,8,16,1.8,0.5,0.0005,0.051,40.96,15,39,0.7146,0.72218,0.04658,0.04377,0.92682,0.90033,0.6
133,150,8,32,1.8,0.5,0.0005,0.052,36.223,15,76,0.7146,0.72218,0.04658,0.04377,0.92682,0.90033,0.6
133,150,8,64,1.8,0.5,0.0005,0.054,40.875,16,112,0.7146,0.72218,0.04658,0.0734,0.92682,0.97582,0.512
134,150,8,0,1.8,0.5,0.0005,0.071,78.719,19,38,0.42988,0.41603,0.06204,0.05537,0.73356,0.65265,0.271
134,150,8,1,1.8,0.5,0.0005,0.061,73.812,17,40,0.50085,0.41603,0.06963,0.05537,0.87466,0.65265,0.34
134,150,8,2,1.8,0.5,0.0005,0.063,69.509,18,50,0.42988,0.41603,0.06204,0.05537,0.73356,0.65265,0.271
134,150,8,4,1.8,0.5,0.0005,0.06,64.499,17,48,0.49051,0.42266,0.07357,0.05634,0.87635,0.67037,0.524
134,150,8,8,1.8,0.5,0.0005,0.056,61.504,16,67,0.49051,0.42266,0.07357,0.05634,0.87635,0.67037,0.524
134,150,8,16,1.8,0.5,0.0005,0.055,55.393,16,84,0.49051,0.49925,0.07357,0.07039,0.87635,0.94253,0.714
134,150,8,32,1.8,0.5,0.0005,0.056,49.349,16,90,0.49286,0.54175,0.07376,0.09013,0.87697,0.97254,0.745
134,150,8,64,1.8,0.5,0.0005,0.063,48.095,18,77,0.49286,0.57052,0.07376,0.11796,0.87697,0.99838,0.603
135,150,8,0,1.8,0.5,0.0005,0.047,62.723,14,33,0.7381,0.74184,0.04132,0.03998,0.79955,0.79869,0.429
135,150,8,1,1.8,0.5,0.0005,0.047,58.945,14,34,0.7381,0.74184,0.04132,0.03998,0.79955,0.79869,0.429
135,150,8,2,1.8,0.5,0.0005,0.047,58.736,14,34,0.7381,0.74184,0.04132,0.03998,0.79955,0.79869,0.429
135,150,8,4,1.8,0.5,0.0005,0.044,56.171,13,34,0.73947,0.74184,0.04204,0.03998,0.80573,0.79869,0.457
135,150,8,8,1.8,0.5,0.0005,0.045,51.847,13,265,0.73947,0.74184,0.04204,0.03958,0.80573,0.78693,0.417
135,150,8,16,1.8,0.5,0.0005,0.05,49.913,14,65,0.74176,0.74184,0.04257,0.04369,0.80668,0.90692,0.333
135,150,8,32,1.8,0.5,0.0005,0.044,48.134,13,90,0.7478,0.74768,0.04756,0.05608,0.88771,0.9555,0.439
135,150,8,64,1.8,0.5,0.0005,0.047,50.164,14,122,0.7478,0.75482,0.04756,0.07116,0.88771,0.97154,0.388
136,150,8,0,1.8,0.5,0.0005,0.051,65.851,15,34,0.77348,0.76962,0.04643,0.0439,0.85572,0.84444,0.548
136,150,8,1,1.8,0.5,0.0005,0.05,62.623,15,34,0.77348,0.76962,0.04643,0.0439,0.85572,0.84444,0.548
136,150,8,2,1.8,0.5,0.0005,0.051,62.489,15,34,0.77348,0.76962,0.04643,0.0439,0.85572,0.84444,0.548
136,150,8,4,1.8,0.5,0.0005,0.052,59.939,15,34,0.77348,0.76962,0.04643,0.0439,0.85572,0.84444,0.548
136,150,8,8,1.8,0.5,0.0005,0.054,56.53,16,44,0.77348,0.76962,0.04643,0.0439,0.85572,0.84444,0.548
136,150,8,16,1.8,0.5,0.0005,0.043,54.205,13,40,0.77348,0.76978,0.04772,0.04666,0.91071,0.90625,0.645
136,150,8,32,1.8,0.5,0.0005,0.045,52.968,13,40,0.77348,0.78429,0.04772,0.0581,0.91071,0.97144,0.526
136,150,8,64,1.8,0.5,0.0005,0.048,52.577,14,45,0.77348,0.78497,0.04772,0.07529,0.91071,0.98349,0.426
137,150,8,0,1.8,0.5,0.0005,0.055,56.714,16,30,0.59928,0.56561,0.04738,0.04488,0.74477,0.68448,0.3
137,150,8,1,1.8,0.5,0.0005,0.051,54.771,15,31,0.59928,0.56561,0.04738,0.04488,0.74477,0.68448,0.3
137,150,8,2,1.8,0.5,0.0005,0.05,52.94,15,31,0.59928,0.56561,0.04738,0.04488,0.74477,0.68448,0.3
137,150,8,4,1.8,0.5,0.0005,0.051,51.769,15,35,0.59928,0.56561,0.04738,0.04488,0.74477,0.68448,0.3
137,150,8,8,1.8,0.5,0.0005,0.047,50.515,14,41,0.59928,0.60177,0.04738,0.05191,0.74477,0.88918,0.333
137,150,8,16,1.8,0.5,0.0005,0.051,47.146,14,58,0.59945,0.61371,0.04923,0.05114,0.7627,0.89357,0.425
137,150,8,32,1.8,0.5,0.0005,0.051,45.35,15,83,0.59945,0.61304,0.04923,0.06489,0.7627,0.93832,0.348
137,150,8,64,1.8,0.5,0.0005,0.054,47.7,16,115,0.59945,0.63205,0.04923,0.09161,0.7627,0.97778,0.389
138,150,8,0,1.8,0.5,0.0005,0.059,70.78,17,30,0.74953,0.74897,0.03493,0.03287,0.76187,0.73071,0.565
138,150,8,1,1.8,0.5,0.0005,0.06,68.933,17,30,0.73729,0.74897,0.04943,0.04377,0.83217,0.78003,0.621
138,150,8,2,1.8,0.5,0.0005,0.059,67.503,17,30,0.73729,0.73822,0.04943,0.04737,0.83217,0.79442,0.655
138,150,8,4,1.8,0.5,0.0005,0.056,67.258,16,31,0.73729,0.73822,0.04943,0.04737,0.83217,0.79442,0.655
138,150,8,8,1.8,0.5,0.0005,0.052,66.755,15,35,0.73729,0.73822,0.04943,0.04737,0.83217,0.79442,0.655
138,150,8,16,1.8,0.5,0.0005,0.049,64.833,14,43,0.73729,0.73822,0.04943,0.04737,0.83217,0.79442,0.655
138,150,8,32,1.8,0.5,0.0005,0.048,62.542,14,48,0.73729,0.77044,0.04943,0.06584,0.83217,0.98256,0.543
138,150,8,64,1.8,0.5,0.0005,0.051,59.276,15,58,0.73729,0.77044,0.04943,0.06842,0.83217,0.98356,0.474
139,150,8,0,1.8,0.5,0.0005,0.064,47.209,18,31,0.6032,0.60557,0.05528,0.0472,0.78608,0.73641,0.233
139,150,8,1,1.8,0.5,0.0005,0.062,46.095,18,32,0.6032,0.60557,0.05528,0.0472,0.78608,0.73641,0.233
139,150,8,2,1.8,0.5,0.0005,0.058,45.474,17,34,0.6032,0.60557,0.05528,0.0472,0.78608,0.73641,0.233
139,150,8,4,1.8,0.5,0.0005,0.062,45.295,18,35,0.6032,0.60865,0.05528,0.04756,0.78608,0.73936,0.227
139,150,8,8,1.8,0.5,0.0005,0.059,42.579,17,36,0.6032,0.60865,0.05528,0.05014,0.78608,0.81908,0.222
139,150,8,16,1.8,0.5,0.0005,0.062,41.128,18,44,0.6032,0.60865,0.05528,0.05014,0.78608,0.81908,0.222
139,150,8,32,1.8,0.5,0.0005,0.066,41.134,19,72,0.59076,0.61074,0.04619,0.0623,0.72773,0.91757,0.444
139,150,8,64,1.8,0.5,0.0005,0.045,38.555,13,62,0.63669,0.63233,0.06402,0.08808,0.96997,0.9822,0.368
140,150,8,0,1.8,0.5,0.0005,0.063,52.063,18,36,0.60195,0.55622,0.04949,0.05233,0.72632,0.76712,0.381
140,150,8,1,1.8,0.5,0.0005,0.044,49.709,13,38,0.61848,0.55622,0.05603,0.05233,0.86505,0.76712,0.386
140,150,8,2,1.8,0.5,0.0005,0.062,49.559,18,41,0.60018,0.55622,0.04809,0.05233,0.72632,0.76712,0.349
140,150,8,4,1.8,0.5,0.0005,0.044,46.044,13,68,0.61554,0.59013,0.05706,0.05039,0.86811,0.76012,0.34
140,150,8,8,1.8,0.5,0.0005,0.06,44.309,17,75,0.60018,0.59013,0.04809,0.05039,0.72632,0.76012,0.439
140,150,8,16,1.8,0.5,0.0005,0.044,41.983,13,63,0.61554,0.61623,0.0569,0.07055,0.87318,0.97554,0.373
140,150,8,32,1.8,0.5,0.0005,0.047,39.176,14,48,0.61554,0.61631,0.0569,0.07348,0.87318,0.97673,0.412
140,150,8,64,1.8,0.5,0.0005,0.048,42.492,14,123,0.61554,0.6264,0.0569,0.09915,0.87318,0.98352,0.377
141,150,8,0,1.8,0.5,0.0005,0.049,46.98,14,28,0.7612,0.75432,0.04429,0.04152,0.80903,0.79024,0.5
141,150,8,1,1.8,0.5,0.0005,0.05,44.843,14,28,0.7612,0.75432,0.04429,0.04152,0.80903,0.79024,0.5
141,150,8,2,1.8,0.5,0.0005,0.047,43.071,14,28,0.7612,0.75432,0.04429,0.04152,0.80903,0.79024,0.5
141,150,8,4,1.8,0.5,0.0005,0.044,42.301,13,28,0.7612,0.75432,0.04429,0.04152,0.80903,0.79024,0.5
141,150,8,8,1.8,0.5,0.0005,0.044,40.979,13,29,0.7612,0.75432,0.04429,0.04152,0.80903,0.79024,0.5
141,150,8,16,1.8,0.5,0.0005,0.046,38.14,13,38,0.7612,0.75509,0.04429,0.04424,0.80903,0.85026,0.471
141,150,8,32,1.8,0.5,0.0005,0.044,36.654,13,64,0.7612,0.75568,0.04429,0.04814,0.80903,0.89642,0.444
141,150,8,64,1.8,0.5,0.0005,0.049,37.797,14,106,0.7612,0.7631,0.04429,0.06692,0.80903,0.98631,0.306
142,150,8,0,1.8,0.5,0.0005,0.056,59.724,16,32,0.66329,0.63583,0.05816,0.05238,0.82371,0.7927,0.595
142,150,8,1,1.8,0.5,0.0005,0.056,55.741,16,36,0.66329,0.63583,0.05816,0.04972,0.82371,0.78136,0.611
142,150,8,2,1.8,0.5,0.0005,0.052,52.208,15,34,0.66329,0.63507,0.05816,0.04803,0.82371,0.77485,0.583
142,150,8,4,1.8,0.5,0.0005,0.056,48.084,16,40,0.66329,0.63583,0.05816,0.04972,0.82371,0.78136,0.611
142,150,8,8,1.8,0.5,0.0005,0.055,48.149,16,50,0.66329,0.63621,0.05816,0.05557,0.82371,0.84161,0.579
142,150,8,16,1.8,0.5,0.0005,0.056,42.478,16,90,0.66329,0.63621,0.05816,0.05602,0.82371,0.86799,0.579
142,150,8,32,1.8,0.5,0.0005,0.056,40.43,16,67,0.66325,0.65725,0.05726,0.07174,0.81958,0.92823,0.444
142,150,8,64,1.8,0.5,0.0005,0.055,39.609,16,73,0.6752,0.67369,0.07041,0.08914,0.93138,0.97074,0.462
143,150,8,0,1.8,0.5,0.0005,0.06,74.269,17,30,0.70196,0.68748,0.05478,0.05383,0.79874,0.79866,0.545
143,150,8,1,1.8,0.5,0.0005,0.057,70.685,17,30,0.70196,0.68748,0.05478,0.05383,0.79874,0.79866,0.545
143,150,8,2,1.8,0.5,0.0005,0.058,68.399,17,30,0.70196,0.68748,0.05478,0.05383,0.79874,0.79866,0.545
143,150,8,4,1.8,0.5,0.0005,0.067,65.75,19,30,0.70196,0.68748,0.05478,0.05383,0.79874,0.79866,0.545
143,150,8,8,1.8,0.5,0.0005,0.044,62.319,13,32,0.72419,0.68748,0.06291,0.05383,0.90775,0.79866,0.486
143,150,8,16,1.8,0.5,0.0005,0.043,61.899,13,37,0.72563,0.68748,0.06354,0.05383,0.90951,0.79866,0.436
143,150,8,32,1.8,0.5,0.0005,0.044,58.997,13,113,0.72563,0.68748,0.06354,0.05767,0.90951,0.8701,0.405
143,150,8,64,1.8,0.5,0.0005,0.044,57.042,13,48,0.72563,0.70449,0.06354,0.0801,0.90951,0.96287,0.36
144,150,8,0,1.8,0.5,0.0005,0.052,60.687,15,30,0.77476,0.76217,0.04382,0.03941,0.85519,0.83016,0.222
144,150,8,1,1.8,0.5,0.0005,0.044,58.178,13,30,0.77673,0.76217,0.04174,0.03941,0.85826,0.83016,0.216
144,150,8,2,1.8,0.5,0.0005,0.044,54.763,13,30,0.77673,0.76217,0.04174,0.03941,0.85826,0.83016,0.216
144,150,8,4,1.8,0.5,0.0005,0.047,55.018,14,30,0.77476,0.76217,0.04382,0.03941,0.85519,0.83016,0.222
144,150,8,8,1.8,0.5,0.0005,0.044,52.075,13,30,0.77673,0.76217,0.04174,0.03941,0.85826,0.83016,0.216
144,150,8,16,1.8,0.5,0.0005,0.043,49.087,13,31,0.77673,0.76217,0.04174,0.03941,0.85826,0.83016,0.216
144,150,8,32,1.8,0.5,0.0005,0.044,45.765,13,52,0.77707,0.76217,0.04187,0.04243,0.85826,0.86488,0.211
144,150,8,64,1.8,0.5,0.0005,0.047,43.06,14,68,0.77476,0.77656,0.04382,0.05179,0.85519,0.93847,0.324
145,150,8,0,1.8,0.5,0.0005,0.064,53.0,18,33,0.74368,0.74793,0.03867,0.03919,0.78061,0.77678,0.448
145,150,8,1,1.8,0.5,0.0005,0.062,50.928,18,36,0.74368,0.74793,0.03867,0.03919,0.78061,0.77678,0.448
